name,identifier,parentIdentifier,experiment,link,sensor_name,sensor_type,isBundle,isDataset,isProject,isVisible,durationFacet,locationFacet,dataTypeFacet,categoryFacet,collectionFacet
2020-DiversityOne-Asunción-Daily annotations & Location,004.AAAD.AAD.BN-BO,004.AAAD.AAD.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Daily%20annotations%20%26%20Location,,,True,False,False,True,2-6 months,Paraguay,Daily annotations & Location,Dataset Bundle,DiversityOne
2020-DiversityOne-Asunción-Device-usage,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,004.AAAD.AAD.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Device-usage,,,True,False,False,True,2-6 months,Paraguay,Device-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Asunción-Diachronic-Interactions,004.AAAD.AAD.AB,004.AAAD.AAD.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Diachronic-Interactions,,,True,False,False,True,2-6 months,Paraguay,Diachronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Asunción-Environment,004.AAAD.AAD.AS-AR,004.AAAD.AAD.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Environment,,,True,False,False,True,2-6 months,Paraguay,Environment,Dataset Bundle,DiversityOne
2020-DiversityOne-Asunción-Motion,004.AAAD.AAD.AY-BF-BH-BI,004.AAAD.AAD.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Motion,,,True,False,False,True,2-6 months,Paraguay,Motion,Dataset Bundle,DiversityOne
2020-DiversityOne-Asunción-Position,004.AAAD.AAD.BR-BP-BN-BO,004.AAAD.AAD.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Position,,,True,False,False,True,2-6 months,Paraguay,Position,Dataset Bundle,DiversityOne
2020-DiversityOne-Asunción-Synchronic-Interactions,004.AAAD.AAD.AA,004.AAAD.AAD.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Synchronic-Interactions,,,True,False,False,True,2-6 months,Paraguay,Synchronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-App-usage,004.AAAD.AAC.AG-AH-AI-AJ,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-App-usage,,,True,False,False,True,2-6 months,Denmark,App-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-Connectivity,004.AAAD.AAC.AM-AO-AN-AK,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Connectivity,,,True,False,False,True,2-6 months,Denmark,Connectivity,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-Daily annotations & Location,004.AAAD.AAC.BN-BO,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Daily%20annotations%20%26%20Location,,,True,False,False,True,2-6 months,Denmark,Daily annotations & Location,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-Device-usage,004.AAAD.AAC.BS-BV-BW-BX-BY-BU-BT-BZ,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Device-usage,,,True,False,False,True,2-6 months,Denmark,Device-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-Diachronic-Interactions,004.AAAD.AAC.AB,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Diachronic-Interactions,,,True,False,False,True,2-6 months,Denmark,Diachronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-Environment,004.AAAD.AAC.AS-AR,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Environment,,,True,False,False,True,2-6 months,Denmark,Environment,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-Motion,004.AAAD.AAC.AY-BF-BH-BI,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Motion,,,True,False,False,True,2-6 months,Denmark,Motion,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-Position,004.AAAD.AAC.BR-BP-BN-BO,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Position,,,True,False,False,True,2-6 months,Denmark,Position,Dataset Bundle,DiversityOne
2020-DiversityOne-Copenhagen-Synchronic-Interactions,004.AAAD.AAC.AA,004.AAAD.AAC.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen-Synchronic-Interactions,,,True,False,False,True,2-6 months,Denmark,Synchronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-App-usage,004.AAAD.AAF.AG-AH-AI-AJ,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-App-usage,,,True,False,False,True,7-12 months,China,App-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-Connectivity,004.AAAD.AAF.AM-AO-AO-AK,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-Connectivity,,,True,False,False,True,7-12 months,China,Connectivity,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-Daily annotations & Location,004.AAAD.AAF.BN-BO,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-Daily%20annotations%20%26%20Location,,,True,False,False,True,7-12 months,China,Daily annotations & Location,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-Device-usage,004.AAAD.AAF.BS-BV-BW-BX-BY-BU-BT-BZ,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-Device-usage,,,True,False,False,True,7-12 months,China,Device-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-Diachronic-Interactions,004.AAAD.AAF.AB,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-Diachronic-Interactions,,,True,False,False,True,7-12 months,China,Diachronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-Environment,004.AAAD.AAF.AS-AR,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-Environment,,,True,False,False,True,7-12 months,China,Environment,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-Motion,004.AAAD.AAF.AY-BF-BH-BI,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-Motion,,,True,False,False,True,7-12 months,China,Motion,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-Position,004.AAAD.AAF.BR-BP-BN-BO,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-Position,,,True,False,False,True,7-12 months,China,Position,Dataset Bundle,DiversityOne
2020-DiversityOne-Jilin-Synchronic-Interactions,004.AAAD.AAF.AA,004.AAAD.AAF.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin-Synchronic-Interactions,,,True,False,False,True,7-12 months,China,Synchronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-London-App-usage,004.AAAD.AAE.AG-AH-AI-AJ,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-App-usage,,,True,False,False,True,2-6 months,United Kingdom,App-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-London-Connectivity,004.AAAD.AAE.AM-AO-AN-AK,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-Connectivity,,,True,False,False,True,2-6 months,United Kingdom,Connectivity,Dataset Bundle,DiversityOne
2020-DiversityOne-London-Daily annotations & Location,004.AAAD.AAE.BN-BO,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-Daily%20annotations%20%26%20Location,,,True,False,False,True,2-6 months,United Kingdom,Daily annotations & Location,Dataset Bundle,DiversityOne
2020-DiversityOne-London-Device-usage,004.AAAD.AAE.BS-BV-BW-BX-BY-BU-BT-BZ,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-Device-usage,,,True,False,False,True,2-6 months,United Kingdom,Device-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-London-Diachronic-Interactions,004.AAAD.AAE.AB,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-Diachronic-Interactions,,,True,False,False,True,2-6 months,United Kingdom,Diachronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-London-Environment,004.AAAD.AAE.AS-AR,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-Environment,,,True,False,False,True,2-6 months,United Kingdom,Environment,Dataset Bundle,DiversityOne
2020-DiversityOne-London-Motion,004.AAAD.AAE.AY-BF-BH-BI,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-Motion,,,True,False,False,True,2-6 months,United Kingdom,Motion,Dataset Bundle,DiversityOne
2020-DiversityOne-London-Position,004.AAAD.AAE.BR-BP-BN-BO,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-Position,,,True,False,False,True,2-6 months,United Kingdom,Position,Dataset Bundle,DiversityOne
2020-DiversityOne-London-Synchronic-Interactions,004.AAAD.AAE.AA,004.AAAD.AAE.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London-Synchronic-Interactions,,,True,False,False,True,2-6 months,United Kingdom,Synchronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-App-usage,004.AAAD.AAH.AG-AH-AI-AJ,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-App-usage,,,True,False,False,True,>12 months,Mexico,App-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-Connectivity,004.AAAD.AAH.AM-AO-AN-AK,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-Connectivity,,,True,False,False,True,>12 months,Mexico,Connectivity,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-Daily annotations & Location,004.AAAD.AAH.BN-BO,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-Daily%20annotations%20%26%20Location,,,True,False,False,True,>12 months,Mexico,Daily annotations & Location,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-Device-usage,004.AAAD.AAH.BS-BV-BW-BX-BY-BU-BT-BZ,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-Device-usage,,,True,False,False,True,>12 months,Mexico,Device-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-Diachronic-Interactions,004.AAAD.AAH.AB,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-Diachronic-Interactions,,,True,False,False,True,>12 months,Mexico,Diachronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-Environment,004.AAAD.AAH.AS-AR,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-Environment,,,True,False,False,True,>12 months,Mexico,Environment,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-Motion,004.AAAD.AAH.AY-BF-BH-BI,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-Motion,,,True,False,False,True,>12 months,Mexico,Motion,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-Position,004.AAAD.AAH.BR-BP-BN-BO,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-Position,,,True,False,False,True,>12 months,Mexico,Position,Dataset Bundle,DiversityOne
2020-DiversityOne-San Luis Potosí-Synchronic-Interactions,004.AAAD.AAH.AA,004.AAAD.AAH.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD-Synchronic-Interactions,,,True,False,False,True,>12 months,Mexico,Synchronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-App-usage,004.AAAD.AAA.AG-AH-AI-AJ,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-App-usage,,,True,False,False,True,2-6 months,Italy,App-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-Connectivity,004.AAAD.AAA.AM-AO-AN-AK,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-Connectivity,,,True,False,False,True,2-6 months,Italy,Connectivity,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-Daily annotations & Location,004.AAAD.AAA.BN-BO,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-Daily%20annotations%20%26%20Location,,,True,False,False,True,2-6 months,Italy,Daily annotations & Location,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-Device-usage,004.AAAD.AAA.BS-BV-BW-BX-BY-BU-BT-BZ,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-Device-usage,,,True,False,False,True,2-6 months,Italy,Device-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-Diachronic-Interactions,004.AAAD.AAA.AB,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-Diachronic-Interactions,,,True,False,False,True,2-6 months,Italy,Diachronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-Environment,004.AAAD.AAA.AS-AR,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-Environment,,,True,False,False,True,2-6 months,Italy,Environment,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-Motion,004.AAAD.AAA.AY-BF-BH-BI,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-Motion,,,True,False,False,True,2-6 months,Italy,Motion,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-Position,004.AAAD.AAA.BR-BP-BN-BO,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-Position,,,True,False,False,True,2-6 months,Italy,Position,Dataset Bundle,DiversityOne
2020-DiversityOne-Trento-Synchronic-Interactions,004.AAAD.AAA.AA,004.AAAD.AAA.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento-Synchronic-Interactions,,,True,False,False,True,2-6 months,Italy,Synchronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-App-usage,004.AAAD.AAB.AG-AH-AI-AJ,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-App-usage,,,True,False,False,True,1 month,Mongolia,App-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-Connectivity,004.AAAD.AAB.AM-AO-AN-AK,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-Connectivity,,,True,False,False,True,1 month,Mongolia,Connectivity,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-Daily annotations & Location,004.AAAD.AAB.BN-BO,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-Daily%20annotations%20%26%20Location,,,True,False,False,True,1 month,Mongolia,Daily annotations & Location,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-Device-usage,004.AAAD.AAB.BS-BV-BW-BX-BY-BU-BT-BZ,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-Device-usage,,,True,False,False,True,1 month,Mongolia,Device-usage,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-Diachronic-Interactions,004.AAAD.AAB.AB,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-Diachronic-Interactions,,,True,False,False,True,1 month,Mongolia,Diachronic-Interactions,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-Environment,004.AAAD.AAB.AS-AR,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-Environment,,,True,False,False,True,1 month,Mongolia,Environment,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-Motion,004.AAAD.AAB.AY-BF-BH-BI,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-Motion,,,True,False,False,True,1 month,Mongolia,Motion,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-Position,004.AAAD.AAB.BR-BP-BN-BO,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-Position,,,True,False,False,True,1 month,Mongolia,Position,Dataset Bundle,DiversityOne
2020-DiversityOne-Ulaanbaatar-Synchronic-Interactions,004.AAAD.AAB.AA,004.AAAD.AAB.**,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar-Synchronic-Interactions,,,True,False,False,True,1 month,Mongolia,Synchronic-Interactions,Dataset Bundle,DiversityOne
2021-ChatApplication1-Asunción-App-usage,005.AAAE.AAD.AG-AJ,005.AAAE.AAD.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Asunci%C3%B3n-App-usage,,,True,False,False,True,1 month,Paraguay,App-usage,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Asunción-Connectivity,005.AAAE.AAD.AK,005.AAAE.AAD.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Asunci%C3%B3n-Connectivity,,,True,False,False,True,1 month,Paraguay,Connectivity,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Asunción-Diachronic-Interactions,005.AAAE.AAD.CA,005.AAAE.AAD.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Asunci%C3%B3n-Diachronic-Interactions,,,True,False,False,True,1 month,Paraguay,Diachronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Asunción-Motion,005.AAAE.AAD.BF-BH-BI,005.AAAE.AAD.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Asunci%C3%B3n-Motion,,,True,False,False,True,1 month,Paraguay,Motion,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Asunción-Position,005.AAAE.AAD.BM,005.AAAE.AAD.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Asunci%C3%B3n-Position,,,True,False,False,True,1 month,Paraguay,Position,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Asunción-Synchronic-Interactions,005.AAAE.AAD.AA,005.AAAE.AAD.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Asunci%C3%B3n-Synchronic-Interactions,,,True,False,False,True,1 month,Paraguay,Synchronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Copenhagen-App-usage,005.AAAE.AAC.AG-AJ,005.AAAE.AAC.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Copenhagen-App-usage,,,True,False,False,True,1 month,Denmark,App-usage,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Copenhagen-Connectivity,005.AAAE.AAC.AK,005.AAAE.AAC.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Copenhagen-Connectivity,,,True,False,False,True,1 month,Denmark,Connectivity,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Copenhagen-Diachronic-Interactions,005.AAAE.AAC.CA,005.AAAE.AAC.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Copenhagen-Diachronic-Interactions,,,True,False,False,True,1 month,Denmark,Diachronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Copenhagen-Motion,005.AAAE.AAC.BF,005.AAAE.AAC.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Copenhagen-Motion,,,True,False,False,True,1 month,Denmark,Motion,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Copenhagen-Position,005.AAAE.AAC.BM,005.AAAE.AAC.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Copenhagen-Position,,,True,False,False,True,1 month,Denmark,Position,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Copenhagen-Synchronic-Interactions,005.AAAE.AAC.,005.AAAE.AAC.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Copenhagen-Synchronic-Interactions,,,True,False,False,True,1 month,Denmark,Synchronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-London-App-usage,005.AAAE.AAE.AG-AJ,005.AAAE.AAE.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-London-App-usage,,,True,False,False,True,1 month,United Kingdom,App-usage,Dataset Bundle,ChatApplication1
2021-ChatApplication1-London-Connectivity,005.AAAE.AAE.AK,005.AAAE.AAE.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-London-Connectivity,,,True,False,False,True,1 month,United Kingdom,Connectivity,Dataset Bundle,ChatApplication1
2021-ChatApplication1-London-Diachronic-Interactions,005.AAAE.AAE.CA,005.AAAE.AAE.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-London-Diachronic-Interactions,,,True,False,False,True,1 month,United Kingdom,Diachronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-London-Motion,005.AAAE.AAE.BF-BH-BI,005.AAAE.AAE.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-London-Motion,,,True,False,False,True,1 month,United Kingdom,Motion,Dataset Bundle,ChatApplication1
2021-ChatApplication1-London-Position,005.AAAE.AAE.BM,005.AAAE.AAE.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-London-Position,,,True,False,False,True,1 month,United Kingdom,Position,Dataset Bundle,ChatApplication1
2021-ChatApplication1-London-Synchronic-Interactions,005.AAAE.AAE.AA,005.AAAE.AAE.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-London-Synchronic-Interactions,,,True,False,False,True,1 month,United Kingdom,Synchronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Trento-App-usage,005.AAAE.AAA.AG-AJ,005.AAAE.AAA.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Trento-App-usage,,,True,False,False,True,1 month,Italy,App-usage,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Trento-Connectivity,005.AAAE.AAA.AK,005.AAAE.AAA.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Trento-Connectivity,,,True,False,False,True,1 month,Italy,Connectivity,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Trento-Diachronic-Interactions,005.AAAE.AAA.CA,005.AAAE.AAA.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Trento-Diachronic-Interactions,,,True,False,False,True,1 month,Italy,Diachronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Trento-Motion,005.AAAE.AAA.BF-BH-BI,005.AAAE.AAA.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Trento-Motion,,,True,False,False,True,1 month,Italy,Motion,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Trento-Position,005.AAAE.AAA.BM,005.AAAE.AAA.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Trento-Position,,,True,False,False,True,1 month,Italy,Position,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Trento-Synchronic-Interactions,005.AAAE.AAA.AA,005.AAAE.AAA.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Trento-Synchronic-Interactions,,,True,False,False,True,1 month,Italy,Synchronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Ulaanbaatar-App-usage,005.AAAE.AAB.AG-AJ,005.AAAE.AAB.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Ulaanbaatar-App-usage,,,True,False,False,True,1 month,Mongolia,App-usage,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Ulaanbaatar-Connectivity,005.AAAE.AAB.AK,005.AAAE.AAB.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Ulaanbaatar-Connectivity,,,True,False,False,True,1 month,Mongolia,Connectivity,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Ulaanbaatar-Diachronic-Interactions,005.AAAE.AAB.CA,005.AAAE.AAB.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Ulaanbaatar-Diachronic-Interactions,,,True,False,False,True,1 month,Mongolia,Diachronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Ulaanbaatar-Motion,005.AAAE.AAB.BF-BH-BI,005.AAAE.AAB.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Ulaanbaatar-Motion,,,True,False,False,True,1 month,Mongolia,Motion,Dataset Bundle,ChatApplication1
